Index,followers,rt,text
180,1185603,58,usarmycmh join us armi center militari histori 3d infantri divis museum reopen today thursday 16 novemb facebook
181,1185603,247,ground offici broken district columbia nation wwi memori duti rememb th
182,1185603,133,usarmi soldier work tirelessli bring puertorico power back medic facil school water sewag
183,1185603,59,answer triviatuesday bedford flag oldest known american battl flag associ
184,1185603,122,today senat confirm dr mark esper next secretari armi
185,1185603,35,didyouknow cyber attack borderless learn cyber secur
186,1185603,46,1 2 flu come gotten flu shot yet usagyongsan join fight th
187,1185603,249,duti mean carri assign task duti mean abl accomplish task part team
188,1185603,67,realist situationbas train soldier get outsid brigad train
189,1185603,48,triviatuesday first american battl flag
190,1185603,65,honor fallen look insid dover port mortuari
191,1185603,76,today standto usarmi social media power way tell stori soldier
192,1185603,84,use plane usarmi recruit fli around remot alaska recruit finest
193,1185603,30,tuesdaythought usarmi intens lethal forc
194,1185603,40,techtuesday watch video futur usarmi game tech amp train battlefield
195,1185603,54,oper synthet environ read combat train computergener realisticfeel e
196,1185603,91,triangl death 10 year pass sinc 2bct10thmtndiv soldier return home help br
197,1185603,78,great opportun soldier came usarmi that put steel target
198,1185603,0,feeltheovoxo thank servic
199,1185603,0,scubaseansa thank servic
