Index,followers,rt,text
92,480704,10,smallbiz owner help protect employe scammer
93,480704,43,sbalinda urg local offici forget smallbusi import local economi
94,480704,16,sbalinda whitehous speak state local offici import taxreform
95,480704,19,5 way enhanc power busi credit profil
96,480704,185,novemb 25 small busi saturday day celebr support small busi c
97,480704,17,sbalinda tune howiecarrshow hear taxreform relat smallbusi
98,480704,87,happi nation entrepreneurship month follow 10 step start busi
99,480704,29,femaregion9 ca need help complet fema sbagov applic help assist center
100,480704,11,thank join sbachat addit holiday market tip visit
101,480704,15,q7 small busi go find resourc sbachat
102,480704,3,final question come 1 minut sbachat
103,480704,11,q6 small busi get first time custom back holiday sbachat
104,480704,67,a5 sba cosponsor small busi saturday market tip visit sbachat
105,480704,21,q5 small busi saturday nov 25 small busi know sbachat
106,480704,15,q4 nonretail busi take advantag holiday sbachat
107,480704,23,q3 small busi use social media get custom door sbachat
108,480704,18,q2 inexpens market tip holiday sbachat
109,480704,22,okay let get sbachat start q1 small busi know shopper year
110,480704,11,welcom sbachat well share holiday market tip soon meantim pleas introduc
111,480704,12,happen 15 minut join sbachat holiday market tip
112,480704,21,sbalinda thank morn import continu talk taxreform relat smallbusin
113,480704,43,happen today 300 pm et join sba industri expert share market tip resourc help small
114,480704,26,affect 2017 hurrican find latest inform sba disast loan disa
115,480704,24,sbalinda smallbusi roundtabl nh school mechan trade manchest speak directli local small biz ow
116,480704,19,sbalinda thank wmur9 today talk thing local smallbusi new hampshir sbaignitetour htt
117,480704,25,sbalinda today sbaignitetour stop new hampshir pictur wonder sbagov district offic staff sba smallbu
118,480704,53,global entrepreneurship week kick today check sba busi guid help start smallbiz
119,480704,26,score volunt help thousand entrepreneur start grow small busi consid give back volunt
120,480704,1,parisiennefemm hi krissi pleas visit websit date inform
121,480704,23,sba honor america veteran help interest start grow smallbiz
122,480704,28,sbalinda fantast tour hf coorscatalina china sbaignitetour phoenix hfcoors1 manufactur 3000 mug day includ
123,480704,24,sbalinda get insight challeng small busi face southern arizona thank entrepreneur rep marthamc
124,480704,2,barkway deadlin extend novemb 24 2017
125,480704,15,sbalinda thank sbagov district offic phoenix warm arizona welcom sbapacif sbaignitetour
126,480704,13,sbalinda check score workshop entrepreneur today sbagov district offic phoenix sbapacif sbaignitet
127,480704,15,sbalinda learn new technolog develop small busi center entrepreneuri innov phoenix
128,480704,21,sbalinda sbaignitetour hit phoenix visit small busi amp hear entrepreneur challeng face micha
129,480704,70,join us industri expert holiday market twitter chat novemb 14 participatefollow along
130,480704,103,sbalinda pleasur speak mani sbagov employe veteran thank militari servic cont
131,480704,13,start craft busi
132,480704,71,sbalinda thank veteran servic check blog sbagov help vet becom entrepreneur
133,480704,25,sbalinda good turnout roundtabl discuss small busi owner syracus lot input taxrefom could help
134,480704,21,sbalinda discuss disast assist sbagov staff district offic syracus thank everyon input sbaignit
135,480704,44,sba offer varieti train cours cover topic start smallbiz govern contract
136,480704,40,sbalinda talk taxreform amp issu affect entrepreneur tour small busi nj thank seaboxglob sbaign
137,480704,41,sbalinda thank nj entrepreneur join roundtabl share idea sbagov help grow busi
138,480704,17,sbalinda host roundtabl smallbusi owner cranford nj lot talk taxreform sbaignitetour sbagov
139,480704,9,sbaupstateni sba leadership visit unimarinc innov central new york smallbiz start veteran michael marley part
140,480704,100,save date novemb 25 small busi saturday shopsmal
141,480704,19,sbalinda say thank 2300 member sbagov team work hard help hurrican victim get back f
142,480704,14,sbalinda sbagov work partner fema state amp local level help small busi recov hurrican damag
143,480704,28,sbalinda far sbagov approv 28600 loan worth 21 billion victim hurrican harvey irma maria
144,480704,14,sbalinda greet sbagov team work disast process amp disburs center ft worth tx get loan hurrican
145,480704,20,sbalinda chat irvingchamb sbagov help small busi start grow amp succeed sbaignitetour
146,480704,16,thank join sba chat resourc help start grow busi visit myvetbiz
147,480704,11,final question q7 resourc recommend veteran entrepreneur myvetbiz
148,480704,3,final question come one minut myvetbiz
149,480704,13,q6 challeng veteran encount start busi myvetbiz
150,480704,11,q5 good best practic motiv employe myvetbiz
151,480704,10,q4 top three thing market plan myvetbiz
152,480704,10,q3 advic would give someon think expand busi myvetbiz
153,480704,10,q2 best tip determin name busi myvetbiz
154,480704,10,let get start q1 qualiti veteran bring busi myvetbiz
155,480704,10,welcom sba nation veteran small busi week chat well get start soon meantim pleas introduc myvetbiz
156,480704,24,happen 5 minut sba twitter chat honor nation veteran small busi week followparticip wi
157,480704,28,veteran seek biz ownership selfemploy get tip fellow veteran amp smallbiz owner myvetbiz
158,480704,43,happen today sba twitter chat honor nation veteran small busi week followparticip hash
159,480704,9,sbavermont lettuc celebr worldveganday past summer sba guarante 500k vt fruit veget farm
160,480704,59,sbalinda far sbagov approv 28600 loan worth 21 billion victim hurrican harvey irma maria
161,480704,40,sbalinda thank veteran sacrific famili make servic countri
162,480704,21,usagov veteran small busi week highlight moment matter veteran entrepreneurship
163,480704,20,honor nation veteran small busi week check new report nation women busi coun
164,480704,17,happen nowjoin us googlesmallbiz facebook squar amp constantcontact marketingwonderland workshop
165,480704,26,happen today noon et join marketingwonderland livestream workshop holiday market tip
166,480704,10,a4 sba varieti resourc help get start govern contract fedvetbiz
167,480704,12,a2 check sba onlin train tip prepar win feder contract fedvetbiz
168,480704,24,trick treat join fedvetbiz twitter chat today 12 pm et cc boots2busi
169,480704,20,make one common market mistak frighten consequ smallbiz
170,480704,14,usagov happi nation veteran small busi week watch sbagov public servic announc detail
171,480704,39,deptvetaffair veteran small busi week celebr econom contribut servic member via smallbizt
172,480704,13,get readi holiday shopper rsvp marketingwonderland livestream workshop
173,480704,26,usdol nation veteran small busi week start grow smallbiz sbagov myvetbiz
174,480704,44,uscensusbureau veteranown firm compris 72 nation 55m employ busi see veteran fact
175,480704,65,sbalinda week honor veteran whove follow militari servic entrepreneurship check latest blog
176,480704,102,support local militaryown busi nation veteran small busi week oct30nov3
177,480704,53,happi nation veteran small busi week watch sba public servic announc detail myvetbiz
178,480704,40,nationalservic natl veteran small busi week friend sbagov host myvetbiz chat join thur amp learn htt
179,480704,28,rsvp marketingwonderland livestream workshop tip shopper find smallbiz onlin
180,480704,35,congrat sba innovateh winner 1stjenna ryan uqorahealth 2ndjessica dehn dino drop 3rdalexa
181,480704,29,thank join sbachat visit sba websit addit resourc help start amp grow busi
182,480704,11,q7 resourc recommend women entrepreneur sbachat
183,480704,5,final question come 1 minut sbachat
184,480704,22,nwbc a6 complet build effect social network tool kit free websit sbachat nwsbm
185,480704,12,q6 good tactic network event sbachat
186,480704,17,q5 make good boss sbachat
187,480704,15,q4 advic would give someon hire first employe sbachat
188,480704,10,q3 best time save tip sbachat
189,480704,19,nwbc 2012 womenown busi gener 14 trillion receipt sbachat
190,480704,11,q2 key element manag success busi sbachat
191,480704,13,let get sbachat start 1st question q1 qualiti women bring busi
192,480704,6,welcom sbachat well get start minut meantim pleas introduc
193,480704,17,5 minut join sba twitter chat honor women small busi month hashtag sbachat
194,480704,67,sbalinda speak womenentrepreneur innovateh pitch competit product amp servic aim benefit women amp famil
195,480704,68,happen today join sba twitter chat honor women small busi month hashtag sbachat
196,480704,25,sba next winner submit nomin today smallbusinessweek
197,480704,24,10 min join sba animoto facebook amp youtub video market tip onlin event nwsbm
198,480704,34,tomorrow join us along animoto facebook amp youtub video market tip onlin event rsvp
199,480704,251,fema here updat feder respons effort puertorico follow hurricanemaria
