Index,followers,rt,text
74,765754,48,treasuri target 16 support iranian militari irgc iranbas crimin organ
75,765754,36,secretari stevenmnuchin1 product bilater meet today tunisian prime minist
76,765754,7,stevenmnuchin1 thisweekabc thank gstephanopoulo show discuss realdonaldtrump potu g20summit2017
77,765754,1673,stevenmnuchin1 great trip poland g20 potu
78,765754,160,treasuri target chines bank serv gateway illicit n korean financi activ issu sanction
79,765754,96,stevenmnuchin1 great meet w jnjnew ceo alex gorski discuss import comprehens taxreform american busi amp h
80,765754,51,stevenmnuchin1 great honor meet amp sit presid jcvarela construct convers lead strengthen
81,765754,65,stevenmnuchin1 thank 2 imfnew director lagard product meet dedic 2 import partnership global e
82,765754,93,stevenmnuchin1 nice speak w korean dpm kim even look forward meet futur well strong bilater
83,765754,19,treasur jovitacarranza provid signatur currenc usmoneyfactori stevenmnuchin1 lenbep
84,765754,18,readout treasuri spokesperson secretari mnuchin meet panamanian presid juan carlo varela
85,765754,91,stevenmnuchin1 honor swear jovita carranza 44th treasur unit state proud serv american peopl w
86,765754,55,stevenmnuchin1 pleasur join squawkcnbc selectusasummit direct invest us import economi
87,765754,57,stevenmnuchin1 enjoy talk w davidgura selectusa summit taxreform trade regul rollback critic serv har
88,765754,49,stevenmnuchin1 thank selectusa host amp work 2 promot foreign direct invest 2 usa fdi key initi
89,765754,69,treasuri reinforc sanction russia design entiti involv ongo conflict ukrain
90,765754,6,elihmil watch stevenmnuchin1 live squawkcnbc
91,765754,34,treasuri target danger isi facilitatorrecruiterfight restrict terrorist access intl financi system
92,765754,103,stevenmnuchin1 proud 2 support bgcaclub amp brave dedic congressmen amp women play 2night thank servic 2
93,765754,65,stevenmnuchin1 thank miamidadepd help visit centam2017 serv protect peop
94,765754,36,stevenmnuchin1 pleasur meet discuss reform w northern triangl financ minist centam2017 miami today
95,765754,50,stevenmnuchin1 joseameadek agre cooper help northern triangl achiev greater prosper secur
96,765754,45,stevenmnuchin1 today joseameadek mauriciocard discuss econ issu face northern triangl w jodijbond centam2017
97,765754,21,treasuri sanction iraqbas isi financ network collabor iraqi govt counter terror oper
98,765754,42,stevenmnuchin1 product convers w realestateroundt polici issu affect real estat job amp economi thank
99,765754,44,stevenmnuchin1 alway great join charlieroseshow work hard everi day tax amp reg reform benefit american amp g
100,765754,23,stevenmnuchin1 construct discuss apinew energi amp tradepolici convo w industri leader import grow
101,765754,42,stevenmnuchin1 testifi hsfop today dedic uphold potu promis americantaxpay make sure money
102,765754,121,stevenmnuchin1 honor speak budgetgop prioriti bring tax relief lower amp midincom american amp make us biz
103,765754,54,stevenmnuchin1 testifi hfsgg work fix tax system amp grow economi
104,765754,182,stevenmnuchin1 proud deliv potu first report recalibr us financi system achiev admin core princi
105,765754,56,stevenmnuchin1 finreg report find first step toward solut revit economi amp creat job
106,765754,56,stevenmnuchin1 grate share iftar dinner friend old new celebr muslim month ramadan
107,765754,150,stevenmnuchin1 thrill join mariabartiromo discuss finreg report amp fix undu regulatori burden want local amp communi
108,765754,79,stevenmnuchin1 meet w hundr stakehold across financi industri shine light gap amp overlap us financia
109,765754,20,stimul econom growth increas access capit amp taxpay protect top prioriti finreg report
110,765754,68,treasuri releas first seri report us financi system requir eo 13772
111,765754,22,treasuri target isi leader chemic weapon develop first ofac isi design chemic weapon
112,765754,57,stevenmnuchin1 great meet w billmorneau amp ministersroundt trip ottawa underscor import strong us
113,765754,42,stevenmnuchin1 enjoy meet billmorneau amp bizcouncilofcan discuss import econom issu share two nation
114,765754,68,stevenmnuchin1 valuabl takeaway sit billmorneau togeth foster job creation develop mutual benef
115,765754,53,stevenmnuchin1 thank billmorneau amp canadian neighbor product amp valuabl trip look forward continu st
