Index,followers,rt,text
97,986581,1698,happi thanksgiv usnavi thank opportun protect defend nation
98,986581,151,icymi search three sailor expand philippin sea follow c2a greyhound aircraft crash
99,986581,74,around fleet wednesday usnavi photo day info download
100,986581,252,search three sailor expand philippin sea follow c2a greyhound aircraft crash
101,986581,102,around fleet today usnavi photo day info download
102,986581,46,mt usnavyeurop sideboy salut secnav76 aboard ussmountwhitney coast napl itali
103,986581,58,fall 2017 petti offic advanc result releas via usnpeopl
104,986581,58,live watch usnavi newest sailor graduat boot camp
105,986581,26,today 11a et fall 2017 petti offic advanc result releas post allhandsmag
106,986581,594,cnorichardson statement c2a aircraft crash
107,986581,11326,realdonaldtrump usnavi conduct search rescu follow aircraft crash monitor situat prayer
108,986581,52,live 945a et watch usnavi newest sailor graduat boot camp
109,986581,154,inform latest updat
110,986581,1833,break updat eight personnel recov follow c2a greyhound crash transfer ussronaldreagan
111,986581,1018,break usnavi aircraft crash philippinesea carri 11 crew passeng en rout ussronaldreagan
112,986581,34,mt capgaznew navalacademi get littl nerdi first ever navycon
113,986581,19,icymi fall 2017 usnavi petti offic advanc quota releas via usnpeopl
114,986581,43,mt amphib7flt way usswasp sail atlant ocean head japan 2 month relief effort
115,986581,50,stronger famili stronger fleet cnorichardson releas usnavi famili framework outlin goal way ahead
116,986581,687,mt flynavi second usnavi p8a poseidon multimiss maritim aircraft deploy join ongo intern se
117,986581,54,mt uspacificfleet usshiggin depart sandiego deploy us7thfleet us5thfleet
118,986581,93,one done cnorichardson elimin threeyear pepper spray recertif requir follow fleet feedbac
119,986581,110,around fleet today usnavi photo day info download
120,986581,93,usscoronado depart us7thfleet success indoasiapacif deploy file pic
121,986581,141,mt mscsealift usnscomfort return naval station norfolk monday complet medic mission
122,986581,70,otd 1942 usscincinnati amp usssom uncov norwegian ship ss skjilbr german blockad runner
123,986581,76,icymi around fleet monday usnavi photo day info download
124,986581,115,around fleet today usnavi photo day info download
125,986581,39,fall 2017 usnavi petti offic advanc quota releas via usnpeopl
126,986581,69,icymi usnavi set new physic fit standard start boot camp
127,986581,64,mt us7thfleet restrict place us servic member japan follow fatal accid sunday
128,986581,68,mt usnavyeurop ussdonaldcook back rota thanksgiv wearenato partnerstrong
129,986581,109,look mondaymotiv look look usnavi oper forward
130,986581,31,icymi navalacademi class 2018 receiv servic assign
131,986581,722,break usnavi deploy unman submers argentin submarin search file phot
132,986581,139,cnorichardson usnavi fleet readi earn titl best navi world
133,986581,194,usnavi photo nov 1217
134,986581,219,usswayneemey rescu three marin sink vessel
135,986581,1218,break first usairforc c17 globemast iii depart mcasmiramarca argentina rescu asset suppor
136,986581,1510,break submarin rescu chamber asset mobil mcasmiramarca support search argent
137,986581,92,mt uspacificfleet usspinckney join 20 ship 18 navi asean intern fleet review thailand
138,986581,1324,break undersea rescu command order deploy argentina support ongo search argentinean navi su
139,986581,65,vcno adm moran navalacademi superintend vadm carter readi beatnd
140,986581,107,gonavi navyfootbal cold rain snow way want beatnd raisethesail
141,986581,1,stennis74 nice job shipmat
142,986581,1,mogmurvin welcom usnavi famili
143,986581,3,jimsciutto thank famili servic
144,986581,0,lisssullivan want
145,986581,65,navalacademi class 2018 receiv servic assign
146,986581,726,usnavi p8a poseidon support argentina search submarin file photo
147,986581,112,mt us7thfleet japanes tug lost propuls drift ussbenfold tow exercis one
148,986581,432,love smell flight op morn ussiwojima bluegreenteam prepar deploy
149,986581,74,around fleet friday usnavi photo day info download
150,986581,101,around fleet today usnavi photo day info download
151,986581,142,navsurfor pass thoma j hudner jr lost true american hero ddg116 comm
152,986581,135,mt uspacificfleet usscarlvinson carrier strike group wrap sustain exercis pacif
153,986581,93,cnorichardson usnavi fleet readi earn titl best navi world
154,986581,232,800 famili friend servic member pay final respect retir medalofhonor receipi capt
155,986581,39,cnorichardson destroy crew ive got back
156,986581,59,live watch usnavi newest sailor graduat boot camp
157,986581,65,live 945a et watch usnavi newest sailor graduat boot camp
158,986581,79,around fleet thursday usnavi photo day info download
159,986581,0,malvarami otd day
160,986581,40,correct ussmakinisland commiss oct 24 2009
161,986581,79,correct got littl eager celebr ussenterpris commiss anniversari nov 25 1961
162,986581,206,otd 1961 uss enterpris us navi first nuclearpow aircraft carrier commiss newport new
163,986581,60,otd 2009 amphibi assault ship ussmakinisland commiss eighth final vessel usswasp
164,986581,22,onlin retir request readi
165,986581,93,tbt otd 1963 presid john f kennedi board uss observ island eag 154 wit uss andrew ja
166,986581,94,usnavi accept deliveri futur ussralphjohnson
167,986581,59,around fleet today usnavi photo day info download
168,986581,75,usnavi set new physic fit standard start boot camp
169,986581,75,mt cnorichardson cno visit sailor aboard usskentucki navalbasekitsap wednesday sailor serv
170,986581,163,thursdaythought flight op aboard aircraft carrier joke thank usnavi sailor best
171,986581,179,today usnavi japan maritim selfdefens forc set conduct annual exercis bilater train increa
172,986581,50,keel laid futur uss lenah h sutcliff higbe via navsea
173,986581,43,mt surfacewarrior navsurfor vadm rowden congratul newest warfar tactic instructor naval surfac
174,986581,33,mt navymedicin usnavi top doc vadm faison hand call naval hospit bremerton amaz
175,986581,33,mt navalwarcolleg congratul graduat welcom alumni rank photo
176,986581,110,around fleet today usnavi photo day info download
177,986581,52,mt mscsealift usnscomfort continu provid humanitarian relief work alongsid hhsgov disast medic
178,986581,17,mt secnav76 end day fiduciari respons buy best best valu th
179,986581,72,mt uspacificfleet usshalsey complet port visit guam deploy continu us7thfleet
180,986581,280,thegiftig sacrific usnavi sailor alway stand watch around world
181,986581,118,otd 1910 eugen eli pilot first aircraft takeoff warship ussbirmingham
182,986581,73,uniqu opportun rare aggreg forc way rear adm greg harr
183,986581,107,us7thfleet day night sailor aboard ussnimitz alway mission readi
184,986581,106,otd 1906 presid theodor roosevelt becom first presid visit foreign countri offic tra
185,986581,123,around fleet today usnavi photo day info download
186,986581,83,watch shipmat mt bostonglob thoma j hudner usnavi war hero veteran affair commission
187,986581,256,pacificcommand navi earth capabl coordin oper three carrier strike g
188,986581,49,ussdonaldcook depart aksaz turkey particip exercis dogu akdeniz 2017
189,986581,450,three usnavi carrier strike group exercis western pacif reinforc commit allianc partner
190,986581,33,mt navsurfor thank usnhistori amp uss san francisco memori foundat great veteransday amp
191,986581,84,mt secnav76 today usnavi lost legendari aviat retir usnavi captain thoma hudner pass away rest
192,986581,72,mt blueangel welcom aboard boss squadron held chang command sunday pleas welcom cmdr eric doyl
193,986581,211,otd 1942 five sullivan brother lost uss juneau cl 52 destroy naval battl gu
194,986581,130,around fleet today usnavi photo day info download
195,986581,32,live 1p et mt usnhistori join nhhc facebookl discuss import naval battl guadal
196,986581,266,around fleet sunday usnavi photo day info download
197,986581,77,usnavi usfleetforc adm davidson veteransday import quit simpl person day com
198,986581,246,nflonfox naval station norfolk around 100 year here centurylong histori base
199,986581,396,around fleet sunday usnavi photo day info download
