Index,followers,rt,text
85,2673,0,code red aqi pm25 level throughout sever commun central orangenorcocoronanorth orang co ca
86,2673,0,pkooiman4 go subscrib email alert
87,2673,0,aqi code maroon hazard particl pollut level pm10 hidden valley az
88,2673,0,code orang aqi particl pollut level pm25 anza vli lake elsinor amp temecula vli ca usg
89,2673,0,aqi code orang particl pollut level hidden valley az unhealthi sensit group
90,2673,7,r5firenew follow local forest amp visit inciweb updat remain larg wildfir activ
91,2673,0,today aqi continu code red unhealthi particl pollut level multorpor oregon
92,2673,0,aqi code red particl pollut level libertyclairton pennsylvania area unhealthi
93,2673,0,code orang particl pollut level florencedarlington sc unhealthi sensit group
94,2673,0,aqi multorpor continu code red unhealthi particl pollut level today
95,2673,9,eparesearch wildfir near join smokesens studi amp help determin wildland fire smoke exposur affect health
96,2673,0,aqi code maroon hazard particl pollut level pm10 hidden valley az avoid activ outsid
97,2673,0,today aqi continu code red unhealthi particl pollut level multorpor oregon
98,2673,0,aqi southwest coast main code red pm25 pollut level unhealthi
99,2673,0,aqi code red unhealthi particl pollut level multorpor oregon area today
100,2673,17,epa smoke soot wildfir increas pm25 pollut worsen aqi see protect matter
101,2673,0,today aqi code red particl pollut level yosemit nation park ca area unhealthi
102,2673,1,current particl pollut level unhealthi area california arizona today
103,2673,14,epa comprehens map wildfir airnow bring latest wildfir condit us
104,2673,1,aqi dall purpl unhealthi consid move activ indoor reschedul anoth day
105,2673,24,epa even flame gone air may remain unhealthi keep eye local aqi
106,2673,6,eparesearch join smokesens studi amp help inform strategi protect publichealth wildfir smoke
107,2673,0,area idaho aqi red particl pollut air qualiti unhealthi everyon
108,2673,6,cdcasthma control asthma activ amp fewer symptom wheez cough knowasthma
109,2673,39,femaespanol es muy important que solo use lo generador en exterior lejo de puerta ventana conducto de ventilaci n irm
110,2673,123,fema irma use gener outsid far away window door amp vent caus carbon monoxid poison
111,2673,0,onlin train avail particl pollut patient
112,2673,1,unhealthi code purpl condit seeley lake ut area particl pollut level
113,2673,8,eparesearch hear commun talk air qualiti project amp data use smartciti air challeng webinar tomorrow
114,2673,1,airqual action day code orang forecast ozon pollut level sever area texa usg
115,2673,19,forestservic eaglecreekfir orcgf eagl creek fire 091217 eagl creek fire morn updat
116,2673,2,aqi code red pm25 level great fall amp hamilton mt area today unhealthi
117,2673,2,code yellow amp orang particl pollut level oregon check smoke inform
118,2673,0,hazard condit code maroon particl pollut level seeley lake mt avoid outsid activ
119,2673,11,eparesearch join smartciti air challeng webinar hear air qualiti citizensci amp iot 914 regist
120,2673,2,wildfir burn near learn protect wildfiresmok
121,2673,1,unhealthi level particl pollut area oregon montana washington today
122,2673,2,today aqi forecast seeli lake mt unhealthi particl pollut take action
123,2673,33,cdcgov path wildfir learn emerg evacu
124,2673,2,epaair prepar wildfir natlprep month part learn fire health
125,2673,0,airnow highest 5 code maroon particl pollut level throughout id amp mt hazard
126,2673,1,hazard pollut level particul matter sever citi id today check aqi guid amp take action
127,2673,8,epanorthwest smoki neighborhood epa tip breath easier hot smoki condit help beat heat amp smoke
128,2673,12,eparesearch publichealth offici use wildfiresmok guid help commun wildfir smoke amp health
129,2673,0,today forecast hazard level particl pollut mount hall id avoid outsid activ
130,2673,14,epaair prepar wildfir planahead airnow tool current condit fire near
131,2673,24,usda keep abreast latest wildfir
132,2673,1,check airqual near wildfir airnow fire current condit page
133,2673,3,unhealthi amp hazard airqual alert dozen area wa id mt amp ca
134,2673,2,wildfir caus hazard code purpl particl pollut level throughout mt id amp check latest
135,2673,13,cdcasthma medic profession check new cours cdc amp epa particl pollut patient health
136,2673,0,readi harvey plan protect home famili
137,2673,6,check airqual near wildfir airnow fire current condit page
138,2673,9,eparesearch wildfir area learn smokesens app amp join crowdsourc effort citi
139,2673,21,epa air qualiti flag program help school take action protect student health backtoschool
140,2673,8,eparesearch join citizensci studi health risk wildland fire smoke learn smokesens app
141,2673,7,eparesearch part crowdsourc studi health risk wildland fire smoke learn smokesens app
142,2673,16,eparesearch experienc wildland fire near home smokesens app us air qualiti amp smoke info help
143,2673,1,cdcasthma answer cdcasthma focu group surpris insight kid w asthma amp parent knowasthma login
144,2673,1,cdcasthma peopl log call right today asthma awar expert forum join us onlin knowasthma
145,2673,2,cdcasthma hope join us onlin 2pm call18558801246 webinar id 273 669 631 knowasthma htt
146,2673,10,cdcasthma login today 2pm et hear kid w asthma call18558801246 webinar id 273 669 631
147,2673,1,cdcasthma asthmaairkid learn epaair onlin today 2pm et login call18558801246 webinar id
148,2673,9,epa bench weather station measur air pollut new villag green b
149,2673,12,epa close aqaw citsci explor air qualiti commun share learn beaira
150,2673,24,epa beairawar use aircompar get air qualiti forecast 450 us citi
151,2673,18,epa know air qualiti forecast win play adopt air qualiti flag program learn htt
152,2673,23,epa weve steadili reduc pollut still import check airnow citi beairawar
153,2673,40,epa part reduc air pollut beairawar
154,2673,33,epa world asthma day manag environment asthma trigger beairawar
155,2673,29,epa worldasthmaday post asthma awar month event asthma commun network epaasthma
156,2673,3,eparegion3 today worldasthmaday see region asthma awar month event asthma commun network
157,2673,28,epa wildfir smoke affect indoor air take step keep air home clean possibl beairawar
158,2673,0,air qualiti action day code orang forecast particl pollut level logan utah
159,2673,11,eparesearch villag green vgbench communitybas local air qualiti research project amp semifinalist harvardash award
160,2673,2,eparesearch cochair fedcitsci effort advanc citizensci name semifinalist harvardash innov american go
161,2673,2,eparesearch villag green project vgbench harvardash innov american govern award semifinalist
162,2673,8,eparesearch weve team w utahdeq amp noaaesrl inform reduc high pollut level ut winter
163,2673,0,air qualiti action day code yellow forecast particl pollut level franklin id
164,2673,0,remind airnow data air qualiti monitor select us embassi consul around world
