Index,followers,rt,text
150,10162,1,cecilia44 share stori commun servic colleg transform direct picscc
151,10162,2,laurenmaman interfaith servic close gap bring togeth peopl picscc
152,10162,2,challeng true testament power interfaith cooper amp commun servic build understand edundersec picscc
153,10162,2,presid white hous meet senior leader thank edundersec open picscc
154,10162,0,good morn picscc look agenda click gt need campu resourc gt
155,10162,1,look forward welcom particip dc tomorrow picscc let us know come safe travel
156,10162,5,guberkleycent interfaith dialogu iheilf picscc
157,10162,2,presenc amp insight bring today enrich convers around global interfaith dialogu amp servicehartford pre iheilf
158,10162,3,intern guest leadership guberkleycent intlshintofdn amp hartford seminari thank picscc iheilf
159,10162,4,3 year ago wonder take picscc global excit welcom second year 60 guest 31 countri iheilf
160,10162,3,potu vision student gather share commit commun serviceprovid dialogu interfaith learn picscc
161,10162,1,excit iheilf guberkleycent w intlshintofdn intern guest begin preconf picscc
162,10162,13,teacherscolleg tc alum mrdavidjohn write civil right movement isnt thing past ht
163,10162,3,johnking ttlsummit edpartn honor human other requir start
164,10162,3,johnking edpartn ttlsummit big question make sure children experi equiti learn 2 see kid serv
165,10162,8,ruthabuck amaz open panel ttlsummit mn thank newleadersorg ed4excel hiawathaleadsmn mpsnew candid
166,10162,80,johnking humbl trust amp person stori share w today philando memori live inspir
167,10162,44,johnking glad teachtolead ttlsummit support teacher leadership key improv learn student
168,10162,33,johnking also grate power convers today youth mayorhodg minneapoli mybrotherskeep
169,10162,4,edpartn ttlsummit great teacher want 2 know r part team w coach amp mentor 2 help grow team bldg must intent
170,10162,6,bcchsprincip ed4excel pd need root caus problem 2 deal w bias ttlsummit
171,10162,14,mrdavidjohn way stop discrimin basi race speak openli candidli subject race hon sonya
172,10162,6,montysay teach must becom open collabor profess silo oneperson direct meet ttlsummit
173,10162,8,ttlsummit chang classroom requir involv teacher leadersfamili commun
174,10162,6,teacher leader step drive convers race edpartn ttlsummit
175,10162,19,reachhigh via theundef flotu collegebound student know struggl beatingth
176,10162,1022,whitehous valu part american famili potu muslim american today eid alfitr recept
177,10162,10,edcivilright catherin lhamon speak ocr religi discrimin work read blog
178,10162,11,flotu beatingtheodd
179,10162,4,bettermakeroom internship import plan start hustl even get campu
180,10162,5,bettermakeroom figur your go use summer flotu beatingtheodd bettermakeroom
181,10162,5,reachhigh hear johnking share becam teacher pay forward help other beatingtheodd
182,10162,10,bettermakeroom everyth touch touch everyth chang chang jidenna speak colleg experi
183,10162,9,find mentor sometim youll push comfort zone find peer flotu beatingtheodd
184,10162,6,bettermakeroom saw smart women master degre advoc hero flotu mentor colleg
185,10162,0,colleg best invest make lifetim payoff must fill fafsa everi year johnking beatingtheodd
186,10162,4,success come dont give that advic would give younger self jidenna beatingtheodd reachhigh
187,10162,0,import learn take pressur focu make though jidenna beatingtheodd
188,10162,12,import share
189,10162,90,bettermakeroom dont sweat small stuff rachel scott beatingtheodd panelist
190,10162,3,understand financi aid use school hair shoe take aid serious get know counselor flotu
191,10162,4,wouldnt abl anyth field creativ without educ tyleroakley beatingtheodd bettermakeroom
192,10162,3,bettermakeroom school chang live johnking
193,10162,13,one grew south side first gen student today educ flotu
194,10162,68,reachhigh right beatingtheodd start wflotu tyleroakley jidenna johnking
195,10162,744,tyleroakley im moder beatingtheodd panel whitehous today 11am est watch
196,10162,0,dont think peopl doubt think peopl see potenti see
197,10162,1,next question lean advers hit keep go bettermakeroom beatingtheodd
